node_ID,label,NRP_metallophores_detected,Matched_count,NRPmet_per_genome,Matched_reps
ID13046,Streptomyces_RG6,12,12,1,GCA_000721375.1;GCF_000373565.1;GCF_000414115.1;GCF_000716675.1;GCF_000720325.1;GCF_000720475.1;GCF_001418325.1;GCF_001419745.1;GCF_002556545.1;GCF_002803065.1;GCF_003259365.1;GCF_900100315.1
ID11860,Lentzea,7,12,0.583333333333333,GCF_000719115.1;GCF_000955955.1;GCF_000974445.1;GCF_001279525.1;GCF_001701025.1;GCF_002150765.1;GCF_900100275.1;GCF_900100955.1;GCF_900104175.1;GCF_900110955.1;GCF_900111005.1;GCF_900115955.1
ID13400,Streptomyces_RG7,11,8,1.375,GCA_000715685.1;GCF_000719265.1;GCF_001187435.1;GCF_001445655.1;GCF_002192455.1;GCF_002891295.1;GCF_002939475.1;GCF_003121295.1
ID13375,Streptomyces_RG8,2,6,0.333333333333333,GCF_000717745.1;GCF_000718305.1;GCF_000720485.1;GCF_000720725.1;GCF_001905005.1;GCF_002920575.1
ID38266,Rhizobiaceae_mixed_RG2,0,54,0,GCA_001724355.1;GCA_001897075.1;GCA_001899205.1;GCA_003240775.1;GCA_003242525.1;GCA_900472295.1;GCF_000009625.1;GCF_000176035.2;GCF_000185905.1;GCF_000230995.2;GCF_000236565.1;GCF_000350085.1;GCF_000359125.1;GCF_000372965.1;GCF_000427725.1;GCF_000472705.1;GCF_000472785.1;GCF_000502715.1;GCF_000502835.1;GCF_000502875.1;GCF_000502955.1;GCF_000503055.1;GCF_000513935.1;GCF_000519305.1;GCF_001303895.1;GCF_001425625.1;GCF_001427025.1;GCF_001427285.1;GCF_001427385.1;GCF_001510895.1;GCF_001686985.1;GCF_001854785.1;GCF_002075885.1;GCF_002270415.1;GCF_002284535.1;GCF_002284565.1;GCF_002284575.1;GCF_002294725.1;GCF_002294985.1;GCF_002294995.1;GCF_002295065.1;GCF_002295115.1;GCF_002858745.1;GCF_003012705.1;GCF_003012745.1;GCF_003034915.1;GCF_003148475.1;GCF_003148495.1;GCF_003148805.1;GCF_003253745.1;GCF_900099905.1;GCF_900103325.1;GCF_900156895.1;GCF_900199455.1
ID13515,Streptomyces_RG9,4,7,0.571428571428571,GCF_000719135.1;GCF_000974485.1;GCF_001083795.1;GCF_001493375.1;GCF_001984575.1;GCF_900116145.1;GCF_900230195.1
ID13313,Streptomyces_RG10,7,9,0.777777777777778,GCF_000718095.1;GCF_000719775.1;GCF_000721265.1;GCF_000818175.1;GCF_000818195.1;GCF_000981895.1;GCF_001700515.1;GCF_001723055.1;GCF_002009175.1
ID13576,Kitasatospora_RG2,2,9,0.222222222222222,GCF_000269985.1;GCF_000696185.1;GCF_000716545.1;GCF_000717185.1;GCF_000717715.1;GCF_001424875.1;GCF_001905465.1;GCF_002300355.1;GCF_002943525.1
ID12538,Nocardiopsis,8,16,0.5,GCF_000092985.1;GCF_000340965.1;GCF_000341005.1;GCF_000341025.1;GCF_000341065.1;GCF_000341085.1;GCF_000341125.1;GCF_000341145.1;GCF_000341225.1;GCF_000341265.1;GCF_000515115.1;GCF_001279585.1;GCF_001570765.1;GCF_001905145.1;GCF_900141985.1;GCF_900143625.1
ID35444,Burkholderiaceae_mixed_RG2,20,60,0.333333333333333,GCA_002339265.1;GCA_002354135.1;GCA_002428015.1;GCA_002454505.1;GCA_003133225.1;GCA_003484545.1;GCA_003520365.1;GCF_000315425.1;GCF_000344615.1;GCF_000382345.1;GCF_000425385.1;GCF_000427785.1;GCF_000632025.1;GCF_000723165.1;GCF_000740675.1;GCF_000745265.1;GCF_000745325.1;GCF_001191005.1;GCF_001412595.2;GCF_001423125.1;GCF_001424165.1;GCF_001425005.1;GCF_001425045.1;GCF_001425265.1;GCF_001425685.1;GCF_001426525.1;GCF_001427305.1;GCF_001677885.1;GCF_001758785.1;GCF_001865675.1;GCF_001941825.1;GCF_002002885.1;GCF_002007115.1;GCF_002127585.1;GCF_002127655.1;GCF_002250505.1;GCF_002752675.1;GCF_002760655.1;GCF_002760665.1;GCF_002797895.1;GCF_002813325.1;GCF_002846335.1;GCF_002869965.1;GCF_002878455.1;GCF_002968015.1;GCF_003011895.2;GCF_003028855.1;GCF_003143515.1;GCF_900100205.1;GCF_900101265.1;GCF_900109645.1;GCF_900110275.1;GCF_900112025.1;GCF_900112225.1;GCF_900113115.1;GCF_900114705.1;GCF_900116645.1;GCF_900129765.1;GCF_900143065.1;GCF_900156175.1
ID13470,Streptomyces_RG11,8,6,1.33333333333333,GCF_000262345.1;GCF_000381025.1;GCF_000725885.1;GCF_001751255.1;GCF_001751365.1;GCF_900111245.1
ID39688,Rhodobacteraceae_mixed_RG1,1,61,0.0163934426229508,GCA_001730095.1;GCA_001874255.1;GCA_002162795.1;GCA_002400675.1;GCA_002401945.1;GCA_002709405.1;GCA_003511785.1;GCA_900313015.1;GCF_000011965.2;GCF_000014065.1;GCF_000152965.1;GCF_000169455.1;GCF_000192475.1;GCF_000203975.2;GCF_000429365.1;GCF_000473105.1;GCF_000473145.1;GCF_000473165.1;GCF_000473205.1;GCF_000473225.1;GCF_000473325.1;GCF_000511355.1;GCF_000511385.1;GCF_000743705.1;GCF_000813725.1;GCF_000813745.1;GCF_000813965.1;GCF_000813985.1;GCF_000814005.1;GCF_001238295.1;GCF_001258055.1;GCF_001262635.1;GCF_001294455.1;GCF_001457775.1;GCF_001458195.1;GCF_001458295.1;GCF_001458395.1;GCF_001458415.1;GCF_001507545.1;GCF_001507595.1;GCF_001518015.1;GCF_001678945.1;GCF_001679925.1;GCF_001681715.1;GCF_001888185.1;GCF_002087335.1;GCF_002210095.1;GCF_002210165.1;GCF_002407245.1;GCF_002786325.1;GCF_003003215.1;GCF_003116585.1;GCF_900101475.1;GCF_900102795.1;GCF_900106805.1;GCF_900108275.1;GCF_900109035.1;GCF_900143525.1;GCF_900172215.1;GCF_900172225.1;GCF_900302455.1
ID12481,Spirillospora_RG1,2,4,0.5,GCF_000374305.1;GCF_000381885.1;GCF_000518265.1;GCF_002911665.1
ID35216,Cupriavidus,11,19,0.578947368421053,GCA_000471925.1;GCA_001725945.1;GCF_000069785.1;GCF_000196015.1;GCF_000219215.1;GCF_000243095.1;GCF_000292345.1;GCF_000372525.1;GCF_000426345.1;GCF_000744095.1;GCF_000812465.1;GCF_000876015.1;GCF_001598055.1;GCF_001652915.1;GCF_001854325.1;GCF_002858765.1;GCF_900094595.1;GCF_900101625.1;GCF_900104095.1
ID11901,Actinokineospora,10,8,1.25,GCF_000374445.1;GCF_000482865.1;GCF_000564855.1;GCF_001940455.1;GCF_002934265.1;GCF_900070365.1;GCF_900101685.1;GCF_900111175.1
ID35243,Ralstonia,0,5,0,GCA_002298975.1;GCF_000607165.1;GCF_000620465.1;GCF_000801955.1;GCF_900115545.1
ID38080,Rhizobiaceae_mixed_RG3,5,49,0.102040816326531,GCA_001704765.1;GCA_900467185.1;GCA_900468065.1;GCA_900469625.1;GCA_900469965.1;GCA_900472175.1;GCA_900472785.1;GCA_900473045.1;GCA_900473795.1;GCA_900474095.1;GCF_000265205.3;GCF_000375585.1;GCF_000378985.1;GCF_000379605.1;GCF_000427465.1;GCF_000513895.1;GCF_000697965.2;GCF_001262505.1;GCF_001270265.1;GCF_001424045.1;GCF_001424065.1;GCF_001424985.1;GCF_001425605.1;GCF_001426565.1;GCF_001426665.1;GCF_001426685.1;GCF_001429285.1;GCF_001461695.1;GCF_001651855.1;GCF_001651865.1;GCF_001651875.1;GCF_001687365.1;GCF_001695835.1;GCF_001695855.1;GCF_001854885.1;GCF_001885585.1;GCF_001931685.1;GCF_001938945.1;GCF_002002725.1;GCF_002007205.1;GCF_002288525.1;GCF_002940685.1;GCF_002944405.1;GCF_003046475.1;GCF_003217095.1;GCF_900067135.1;GCF_900109605.1;GCF_900111275.1;GCF_900220975.1
ID11914,Kibdelosporangium,7,5,1.4,GCA_000720375.1;GCF_000826545.1;GCF_001302585.1;GCF_001984155.1;GCF_900176515.1
ID11239,Rhodococcus_RG1,16,16,1,GCF_000333955.1;GCF_000760735.1;GCF_000954115.1;GCF_001426085.1;GCF_001645385.1;GCF_001647195.1;GCF_001894785.1;GCF_001895005.1;GCF_002091955.1;GCF_002091985.1;GCF_002258315.1;GCF_002258785.1;GCF_002259405.1;GCF_002259415.1;GCF_002259485.1;GCF_900188125.1
ID11182,Rhodococcus_RG2,12,10,1.2,GCF_000010805.1;GCF_000014565.1;GCF_001552595.1;GCF_001767395.1;GCF_001894805.1;GCF_001894825.1;GCF_001894885.1;GCF_002245895.1;GCF_003130705.1;GCF_900105905.1
ID13540,Streptomyces_B_RG1,1,8,0.125,GCF_000721495.1;GCF_000745345.1;GCF_900091855.1;GCF_900103985.1;GCF_900107965.1;GCF_900110255.1;GCF_900112845.1;GCF_900142575.1
ID11877,Pseudonocardiaceae_mixed_RG1,10,7,1.42857142857143,GCF_000023245.1;GCF_000328705.1;GCF_000716595.1;GCF_001280085.1;GCF_001984175.1;GCF_002354875.1;GCF_003014735.1
ID12414,Streptosporangiaceae_mixed_RG1,2,5,0.4,GCF_000024865.1;GCF_000721075.1;GCF_002149035.1;GCF_900113865.1;GCF_900188345.1
ID25552,Weeksellaceae_mixed_RG1,0,86,0,GCA_001898255.1;GCA_002415135.1;GCA_002439165.1;GCA_002454815.1;GCA_002455915.1;GCF_000333355.1;GCF_000422265.1;GCF_000430825.1;GCF_000430845.1;GCF_000708615.2;GCF_000735695.2;GCF_000737705.1;GCF_000737715.1;GCF_000737765.1;GCF_000737785.1;GCF_000812865.1;GCF_000812875.1;GCF_000813825.1;GCF_000829375.1;GCF_001021975.1;GCF_001045435.1;GCF_001045445.1;GCF_001045455.1;GCF_001045465.1;GCF_001295265.1;GCF_001297705.1;GCF_001420285.1;GCF_001421435.1;GCF_001424105.1;GCF_001424145.1;GCF_001424585.1;GCF_001425355.1;GCF_001456155.1;GCF_001507325.1;GCF_001563495.1;GCF_001593385.1;GCF_001648155.1;GCF_001677955.1;GCF_001684955.1;GCF_001684965.1;GCF_001684975.1;GCF_002025665.1;GCF_002177115.1;GCF_002205795.1;GCF_002216065.1;GCF_002285635.2;GCF_002754245.1;GCF_002770595.1;GCF_002797535.1;GCF_002835665.1;GCF_002899825.2;GCF_002899895.1;GCF_002899945.2;GCF_002979455.1;GCF_002979755.1;GCF_003020585.1;GCF_003290185.1;GCF_900099685.1;GCF_900100075.1;GCF_900100115.1;GCF_900103755.1;GCF_900108025.1;GCF_900108365.1;GCF_900109615.1;GCF_900109935.1;GCF_900111495.1;GCF_900113805.1;GCF_900114045.1;GCF_900114875.1;GCF_900115055.1;GCF_900116415.1;GCF_900128945.1;GCF_900129245.1;GCF_900129385.1;GCF_900129755.1;GCF_900142445.1;GCF_900142785.1;GCF_900143185.1;GCF_900156075.1;GCF_900156575.1;GCF_900156685.1;GCF_900156725.1;GCF_900156735.1;GCF_900156825.1;GCF_900168205.1;GCF_900169075.1
ID45408,Myxococcaceae_mixed,7,7,1,GCF_000335475.2;GCF_000733295.1;GCF_001027285.1;GCF_001887355.1;GCF_002305855.1;GCF_002305875.1;GCF_003044305.1
ID40447,Paracoccus,12,29,0.413793103448276,GCA_002294185.1;GCA_003240735.1;GCF_000420145.1;GCF_000444995.1;GCF_000622145.1;GCF_000763805.1;GCF_000763885.1;GCF_000763905.1;GCF_000787695.1;GCF_001447385.1;GCF_001546115.1;GCF_002105555.1;GCF_002287065.1;GCF_002847305.1;GCF_002847445.1;GCF_002865605.1;GCF_003056335.1;GCF_900005615.1;GCF_900100045.1;GCF_900101865.1;GCF_900102505.1;GCF_900102885.1;GCF_900106665.1;GCF_900108405.1;GCF_900110285.1;GCF_900111675.1;GCF_900142875.1;GCF_900188295.1;GCF_900199195.1
ID35716,Burkholderiaceae_mixed_RG3,17,59,0.288135593220339,GCA_001464865.1;GCA_001724135.1;GCA_001724785.1;GCA_001725255.1;GCA_001770955.1;GCA_002327945.1;GCA_002331385.1;GCA_002377855.1;GCA_002397315.1;GCA_002434305.1;GCF_000015565.1;GCF_000175235.1;GCF_000176855.2;GCF_000193225.1;GCF_000204195.1;GCF_000204645.1;GCF_000238595.1;GCF_000241525.1;GCF_000282995.1;GCF_000302535.1;GCF_000400995.2;GCF_000429845.1;GCF_000484635.1;GCF_000687165.1;GCF_000688255.1;GCF_000739375.1;GCF_000739875.1;GCF_000739995.1;GCF_000761245.1;GCF_000964545.1;GCF_001298675.1;GCF_001422735.1;GCF_001424265.1;GCF_001424425.1;GCF_001428665.1;GCF_001544075.1;GCF_001571325.1;GCF_001598795.1;GCF_001633105.1;GCF_001714725.1;GCF_002157145.1;GCF_002176815.1;GCF_002245625.1;GCF_002754475.1;GCF_002797445.1;GCF_003008575.1;GCF_003008595.1;GCF_003013695.1;GCF_003058055.1;GCF_003060895.1;GCF_003269065.1;GCF_900100305.1;GCF_900102625.1;GCF_900103645.1;GCF_900104515.1;GCF_900107605.1;GCF_900111115.1;GCF_900112675.1;GCF_900113035.1
ID10039,Pleurocapsa,1,3,0.333333333333333,GCF_000332195.1;GCF_002368355.1;GCF_003003995.1
ID9910,Nostocaceae_mixed_RG1,0,1,0,GCF_000346485.2
ID11904,Actinophytocola,3,2,1.5,GCF_001921205.1;GCF_001921215.1
ID5504,Streptococcus_RG1,0,113,0,GCA_000223255.2;GCA_000385835.1;GCA_000430305.1;GCA_000831085.1;GCA_001578795.1;GCA_001914195.1;GCF_000027165.1;GCF_000146585.1;GCF_000148525.1;GCF_000148545.1;GCF_000164675.2;GCF_000186465.1;GCF_000187465.1;GCF_000187585.1;GCF_000187745.1;GCF_000194945.1;GCF_000212815.1;GCF_000212855.1;GCF_000220045.1;GCF_000220065.1;GCF_000220085.1;GCF_000222705.1;GCF_000222765.1;GCF_000222785.1;GCF_000235485.1;GCF_000253155.1;GCF_000257845.1;GCF_000257905.1;GCF_000259505.1;GCF_000279535.1;GCF_000287715.1;GCF_000314795.2;GCF_000380065.1;GCF_000385925.1;GCF_000411475.1;GCF_000413475.1;GCF_000722685.1;GCF_000722695.1;GCF_000722705.1;GCF_000722775.1;GCF_000767835.1;GCF_000959945.1;GCF_000960035.1;GCF_000960085.1;GCF_000963255.1;GCF_000963275.1;GCF_001068775.1;GCF_001070715.1;GCF_001070815.1;GCF_001072375.1;GCF_001073085.1;GCF_001073155.1;GCF_001074155.1;GCF_001074565.1;GCF_001074635.1;GCF_001074805.1;GCF_001074825.1;GCF_001074975.1;GCF_001075675.1;GCF_001075875.1;GCF_001076775.1;GCF_001078705.1;GCF_001096185.1;GCF_001113365.1;GCF_001171885.1;GCF_001281025.1;GCF_001347015.1;GCF_001457635.1;GCF_001553685.1;GCF_001553855.1;GCF_001560895.1;GCF_001578705.1;GCF_001578775.1;GCF_001578805.1;GCF_001578935.1;GCF_001578945.1;GCF_001579025.1;GCF_001579045.1;GCF_001579175.1;GCF_001579525.1;GCF_001579645.1;GCF_001588645.1;GCF_001650315.1;GCF_001808705.1;GCF_001810785.1;GCF_001811505.1;GCF_001814775.1;GCF_001983955.1;GCF_002005545.1;GCF_002087075.1;GCF_002093545.1;GCF_002096335.1;GCF_002096355.1;GCF_002096435.1;GCF_002096445.1;GCF_002096595.1;GCF_002096615.1;GCF_002096675.1;GCF_002096685.1;GCF_002096755.1;GCF_002096815.1;GCF_002096835.1;GCF_002096845.1;GCF_002096855.1;GCF_002096895.1;GCF_002096925.1;GCF_002355895.1;GCF_002356415.1;GCF_002386345.1;GCF_002860865.1;GCF_002860905.1;GCF_900095845.1;GCF_900104285.1
ID13058,Streptomyces_RG12,5,4,1.25,GCF_000154905.1;GCF_000213055.1;GCF_000719475.1;GCF_000719955.1
ID31449,Enterobacteriaceae_mixed_RG1,18,13,1.38461538461538,GCF_000422085.1;GCF_000496755.2;GCF_000520015.2;GCF_000633355.1;GCF_000738675.1;GCF_000743355.1;GCF_001006005.1;GCF_001590905.1;GCF_001590925.1;GCF_001642805.2;GCF_001902635.1;GCF_001976145.1;GCF_900187015.1
ID12474,Spirillospora_RG2,12,9,1.33333333333333,GCF_000425065.1;GCF_000718255.1;GCF_001552135.1;GCF_001552155.1;GCF_001552195.1;GCF_001552215.1;GCF_900115095.1;GCF_900188105.1;GCF_900188445.1
ID11748,Amycolatopsis_RG3,3,4,0.75,GCF_000473265.1;GCF_000519205.1;GCF_000739085.1;GCF_900114035.1
ID11345,Williamsia,15,5,3,GCF_001598915.1;GCF_002095395.1;GCF_002095435.2;GCF_002735905.1;GCF_003217475.1
ID32150,Vibrio_RG1,29,47,0.617021276595745,GCA_003263845.1;GCF_000165125.1;GCF_000171815.1;GCF_000176135.1;GCF_000176155.1;GCF_000176175.1;GCF_000176235.1;GCF_000189255.1;GCF_000189275.1;GCF_000222585.1;GCF_000222605.1;GCF_000354175.2;GCF_000400365.1;GCF_000417905.1;GCF_000467125.1;GCF_000478685.1;GCF_000621645.1;GCF_000711795.1;GCF_000740015.1;GCF_000764325.1;GCF_000772105.1;GCF_000808535.1;GCF_000817815.1;GCF_000827885.1;GCF_000967495.1;GCF_000967545.1;GCF_001012815.1;GCF_001274785.1;GCF_001399455.2;GCF_001506075.1;GCF_001547935.1;GCF_001591105.1;GCF_001591145.1;GCF_001695575.1;GCF_001854765.1;GCF_002163755.1;GCF_002196515.1;GCF_002224265.1;GCF_002563795.1;GCF_002608565.1;GCF_002749895.1;GCF_002811245.1;GCF_002849855.1;GCF_002906655.1;GCF_900100015.1;GCF_900163965.1;GCF_900167345.1
ID31743,Xenorhabdus,28,21,1.33333333333333,GCF_000027225.1;GCF_000252955.1;GCF_000968175.1;GCF_000968195.1;GCF_001028135.1;GCF_001037465.1;GCF_001908095.1;GCF_001908105.1;GCF_002127535.1;GCF_002127545.1;GCF_002632465.1;GCF_002632485.1;GCF_002632585.1;GCF_002632615.1;GCF_002632725.1;GCF_002632755.1;GCF_002632825.1;GCF_002632875.1;GCF_900113945.1;GCF_900115195.1;GCF_900116635.1
ID41613,Sphingobium_RG1,0,29,0,GCA_003248505.1;GCF_000281715.1;GCF_000315525.1;GCF_000367345.1;GCF_000382885.1;GCF_000412635.1;GCF_000445065.1;GCF_000445105.1;GCF_000447205.1;GCF_000508185.1;GCF_000588875.1;GCF_000722875.1;GCF_001005725.1;GCF_001421665.1;GCF_001456115.1;GCF_001556865.1;GCF_001563265.1;GCF_001563285.1;GCF_001598335.1;GCF_001650725.1;GCF_001658005.1;GCF_001713415.1;GCF_002080435.1;GCF_002312805.1;GCF_002355855.1;GCF_900013425.1;GCF_900109095.1;GCF_900111125.1;GCF_900218065.1
ID27104,Chitinophaga_RG1,0,7,0,GCF_003014755.1;GCF_003259435.1;GCF_900107795.1;GCF_900110835.1;GCF_900142605.1;GCF_900167135.1;GCF_900168065.1
ID12484,Spirillospora_RG3,1,2,0.5,GCF_001552175.1;GCF_001552635.1
ID13607,Kitasatospora_RG3,1,3,0.333333333333333,GCF_000744225.1;GCF_000744785.1;GCF_003205575.1
ID13477,Streptomyces_RG13,0,1,0,GCF_001751245.1
ID26240,Pedobacter_RG1,0,19,0,GCF_000023825.1;GCF_000170795.1;GCF_000523515.1;GCF_000832545.1;GCF_001412655.1;GCF_001590605.1;GCF_001636695.1;GCF_001721645.1;GCF_002736205.1;GCF_003061025.1;GCF_003208655.1;GCF_003259615.1;GCF_900100435.1;GCF_900103665.1;GCF_900107535.1;GCF_900112985.1;GCF_900129215.1;GCF_900176505.1;GCF_900176535.1
ID33769,Xanthomonadaceae_mixed,29,75,0.386666666666667,GCA_002329155.1;GCA_002345545.1;GCA_002359895.1;GCA_002363385.1;GCA_002386405.1;GCA_002387845.1;GCA_002429615.1;GCA_002435595.1;GCA_002471015.1;GCA_003248565.1;GCA_003484865.1;GCA_003505795.1;GCA_900078405.1;GCF_000007145.1;GCF_000020665.1;GCF_000284595.1;GCF_000331775.1;GCF_000382065.1;GCF_000454545.1;GCF_000661955.1;GCF_000772705.2;GCF_000802365.1;GCF_000963005.1;GCF_001013475.1;GCF_001043115.1;GCF_001274595.1;GCF_001310775.1;GCF_001423495.1;GCF_001423585.1;GCF_001431415.1;GCF_001431425.1;GCF_001431465.1;GCF_001431485.1;GCF_001431505.1;GCF_001431525.1;GCF_001431535.1;GCF_001431595.1;GCF_001431625.1;GCF_001431645.1;GCF_001431665.1;GCF_001642575.1;GCF_001660815.1;GCF_001676385.1;GCF_001700965.1;GCF_001704155.1;GCF_001908725.1;GCF_002138415.1;GCF_002192255.1;GCF_002205165.1;GCF_002750975.1;GCF_002799155.1;GCF_002799165.1;GCF_002799245.1;GCF_002803515.1;GCF_002846205.1;GCF_002887735.1;GCF_002893095.1;GCF_002939705.1;GCF_002939785.1;GCF_002939865.1;GCF_002939885.1;GCF_002939945.1;GCF_002939985.1;GCF_002940085.1;GCF_002940205.1;GCF_002940665.1;GCF_002951995.1;GCF_003086695.1;GCF_003086775.1;GCF_003086895.1;GCF_003205835.1;GCF_900092025.1;GCF_900101175.1;GCF_900183975.1;GCF_900186865.1
ID24447,Kordia,0,4,0,GCF_000154725.1;GCF_001005305.1;GCF_001005315.1;GCF_003054265.1
ID30553,Acinetobacter_RG1,24,74,0.324324324324324,GCA_002296655.1;GCA_002365595.1;GCA_002455755.1;GCF_000196795.1;GCF_000214135.1;GCF_000313935.1;GCF_000367925.1;GCF_000367945.1;GCF_000368025.1;GCF_000368045.1;GCF_000368065.1;GCF_000368085.1;GCF_000368145.1;GCF_000368565.1;GCF_000368585.1;GCF_000368625.1;GCF_000368685.1;GCF_000368765.1;GCF_000368785.1;GCF_000368825.1;GCF_000368865.1;GCF_000368925.1;GCF_000368965.1;GCF_000369005.1;GCF_000369045.1;GCF_000369065.1;GCF_000369405.1;GCF_000369505.1;GCF_000369525.1;GCF_000369805.1;GCF_000374425.1;GCF_000399665.1;GCF_000399685.1;GCF_000400715.1;GCF_000400735.1;GCF_000413855.1;GCF_000413935.1;GCF_000488255.1;GCF_000632455.1;GCF_000760595.1;GCF_000773685.1;GCF_000805455.1;GCF_000816495.1;GCF_000829675.1;GCF_001307195.1;GCF_001605885.1;GCF_001605895.1;GCF_001612555.1;GCF_001647545.1;GCF_001647675.1;GCF_001678755.1;GCF_001704115.1;GCF_001707755.1;GCF_001758345.1;GCF_002018365.1;GCF_002135205.1;GCF_002135235.1;GCF_002135295.1;GCF_002135315.1;GCF_002135335.1;GCF_002135345.1;GCF_002135355.1;GCF_002135375.1;GCF_002135415.1;GCF_002135435.1;GCF_002165255.2;GCF_002233755.1;GCF_002688565.1;GCF_002928115.1;GCF_003268395.1;GCF_900095025.1;GCF_900096895.1;GCF_900107285.1;GCF_900406815.1
ID36899,Chromobacterium,8,9,0.888888888888889,GCF_000007705.1;GCF_000711885.1;GCF_000971335.1;GCF_001676875.1;GCF_001855555.1;GCF_001855565.1;GCF_002081825.1;GCF_002848345.1;GCF_002924365.1
ID5643,Streptococcus_RG2,0,32,0,GCA_003521145.1;GCF_000154985.1;GCF_000186445.1;GCF_000187265.1;GCF_000187935.1;GCF_000188015.2;GCF_000188035.1;GCF_000188055.2;GCF_000188295.1;GCF_000376985.1;GCF_000379985.1;GCF_000380005.1;GCF_000380105.1;GCF_000380145.1;GCF_000420785.1;GCF_000423745.1;GCF_000423765.1;GCF_000425025.1;GCF_000785515.1;GCF_000785785.1;GCF_001302265.1;GCF_001598035.1;GCF_001885095.1;GCF_002000985.1;GCF_002055535.1;GCF_002887775.1;GCF_002953735.1;GCF_900101445.1;GCF_900104225.1;GCF_900475415.1;GCF_900475595.1;GCF_900475675.1
ID36308,Burkholderiaceae_mixed_RG4,10,31,0.32258064516129,GCA_003454835.1;GCF_000067205.1;GCF_000165835.1;GCF_000236785.1;GCF_000382185.1;GCF_000657795.2;GCF_000757485.1;GCF_001428845.1;GCF_001457475.1;GCF_001548475.1;GCF_001571245.1;GCF_001571365.1;GCF_002119665.1;GCF_002192695.1;GCF_002209535.1;GCF_002209555.1;GCF_002261185.1;GCF_002261265.1;GCF_002261335.1;GCF_002261345.1;GCF_002261355.1;GCF_002261475.1;GCF_002812705.1;GCF_002885955.2;GCF_002902905.1;GCF_002966795.1;GCF_002975275.1;GCF_900078315.1;GCF_900078335.1;GCF_900078705.1;GCF_900156745.1
ID35969,Burkholderiaceae_mixed_RG5,16,28,0.571428571428571,GCF_000184745.1;GCF_000282635.1;GCF_000382045.1;GCF_000463015.1;GCF_000745855.1;GCF_000834655.1;GCF_001424835.1;GCF_001425205.1;GCF_001426505.1;GCF_001476815.1;GCF_001541225.1;GCF_001577265.1;GCF_001591345.1;GCF_001591365.1;GCF_001591385.1;GCF_001984055.1;GCF_002157355.1;GCF_002754375.1;GCF_003019815.1;GCF_900090195.1;GCF_900099805.1;GCF_900100965.1;GCF_900101545.1;GCF_900107745.1;GCF_900112425.1;GCF_900114785.1;GCF_900115685.1;GCF_900156165.1
ID25020,Flavobacterium_RG1,0,87,0,GCA_001800905.1;GCA_002280815.1;GCA_002382495.1;GCA_002413745.1;GCA_002454195.1;GCA_002482975.1;GCA_003449615.1;GCF_000016645.1;GCF_000252125.1;GCF_000264055.1;GCF_000282055.1;GCF_000425425.1;GCF_000425445.1;GCF_000425505.1;GCF_000611675.1;GCF_000695795.1;GCF_000708595.2;GCF_000737695.1;GCF_000744835.1;GCF_000745775.1;GCF_000812945.1;GCF_000813005.1;GCF_000832125.1;GCF_001404985.1;GCF_001422725.1;GCF_001427905.1;GCF_001428525.1;GCF_001429295.1;GCF_001429765.1;GCF_001529295.1;GCF_001602525.1;GCF_001662485.1;GCF_001686925.1;GCF_001761465.1;GCF_001831475.1;GCF_001857965.1;GCF_001879205.1;GCF_001975985.1;GCF_002001005.1;GCF_002217205.1;GCF_002217285.1;GCF_002217355.1;GCF_002217395.1;GCF_002217405.1;GCF_002217435.1;GCF_002217475.1;GCF_002222055.1;GCF_002303885.1;GCF_002304005.1;GCF_002754195.1;GCF_002754315.1;GCF_002797935.1;GCF_002813295.1;GCF_002836475.1;GCF_002920895.1;GCF_003076455.1;GCF_003122385.1;GCF_003202405.1;GCF_003202435.1;GCF_003254545.1;GCF_003254565.1;GCF_003254585.1;GCF_003254625.1;GCF_003254745.1;GCF_900099915.1;GCF_900100165.1;GCF_900101855.1;GCF_900106645.1;GCF_900107635.1;GCF_900108015.1;GCF_900110375.1;GCF_900111075.1;GCF_900111965.1;GCF_900112575.1;GCF_900112975.1;GCF_900129545.1;GCF_900129555.1;GCF_900129575.1;GCF_900129585.1;GCF_900129705.1;GCF_900129795.1;GCF_900142695.1;GCF_900142715.1;GCF_900142735.1;GCF_900142775.1;GCF_900142885.1;GCF_900143245.1
ID3838,Paenibacillus_RG1,0,28,0,GCA_002438345.1;GCF_000374185.1;GCF_000520715.1;GCF_000520735.1;GCF_000612505.1;GCF_000723885.1;GCF_000756615.1;GCF_000757885.1;GCF_000758525.1;GCF_000758545.1;GCF_000758585.1;GCF_000758605.1;GCF_000758625.1;GCF_000758665.1;GCF_000758685.1;GCF_000758705.1;GCF_000758725.1;GCF_000981585.1;GCF_000993825.1;GCF_001012825.1;GCF_001368795.1;GCF_001517085.1;GCF_001955925.1;GCF_002192415.1;GCF_002264395.1;GCF_900099765.1;GCF_900102965.1;GCF_900111565.1
ID11306,Gordonia_RG1,13,18,0.722222222222222,GCF_000024785.1;GCF_000143885.2;GCF_000225505.1;GCF_000241325.1;GCF_000241345.1;GCF_000248055.1;GCF_000248075.1;GCF_000298195.1;GCF_000298235.1;GCF_000327325.1;GCF_000332975.1;GCF_000332995.1;GCF_000344155.1;GCF_001186365.1;GCF_001485495.1;GCF_001698225.1;GCF_002149015.1;GCF_900105725.1
